content,date,index,writer
 수1은 인강 안들었어요 ㅋㅋ; 하도 많이해서 ,2011.01.07. 13:33,7198393,레거트
" 폴수학  .. ~  일단 수업자체가 부담없이 들을수잇다는거... 너덜너덜 풀지안코 진짜 깔끔하게 풀어주심... 이과수학 양이 만만치 않은데,, 잘 비교하고 선택하길 ~! ",2011.01.06. 18:24,7198393,bbodajin
 삭제된 댓글입니다. ,,7193080,
 미안. 나 잘 안된듯. 계산실수는 그분이 못잡아주지. ,2011.01.03. 10:41,7193080,엘케인
 그냥 간단히 말해서 해설강의 듣고 너가 더 맞는사람에게.해설강의는 무료니깐. ,2011.01.03. 10:41,7193080,엘케인
 난 인강안들었고 한석원 맛보기강의 들어봤는데 신세계--;  ,2011.01.03. 10:53,7193080,sdaf
 그래도 수1은 잘하진못하는데 왠만큼알거든? 알텍들어야될까? ,2011.01.03. 11:08,7193080,CHESS
 한석원이 더좋을것같음 ㅋㅋㅋ 그리고 한석원 크포 절지 등등 좋은강의많아서 커리따라가두대 ,2011.01.03. 12:00,7193080,베이스
 한석원 나도 들었었는데ㅋ 근데 지금은 신승범이나 삽자루가 유명하지 않아? ,2011.01.03. 15:46,7193080,만둥이있다없다
 한석원어떰? 전커리 다탓엇어? ,2011.01.03. 16:09,7193080,CHESS
" 수능친 자사고(95%기숙이라 애들 인강엄청들음)생인데 솔직히 누굴들어도 열심히하면 되는듯.한석원 절대지존도 평 좋고 잘하는애들은 진짜 많이들음.대충 보면 (최)상위권애들은 한석원 크포,절지 선호하고중위, 중상위 정도가 신승범 약체 선호하는듯.(중위상위의 기준은 우리학교)난 신승범 수해만 듣고 인강안들엇엇는데재수하게되서 한석원 프리패스 지를까 생각중.. 근데 쫌 비싸네 ㅡㅡ; ",2011.01.04. 14:05,7193080,쑨
 한석원 프패지르게??? 나도 작년엔 승범형들었었는데 이번엔 한석원타볼까하는데.. ,2011.01.04. 16:05,7193080,CHESS
 신승범 대략 1년 반정도 듣고 재수하는데 별로 비추열심히 안한것도 있지만 신승범 강의 너무 많음적당한 강의인 한석원 강의 들으면서 + 기출문제돌리기 하는게 좋을꺼같애 ,2011.01.04. 20:12,7193080,내세상
 신승범 좋은데...수학적접근 안듣고 해석부터 들어서 그런거 아니에요? ,2011.03.08. 20:17,7193080,실바누스
 이미1등급이면 신승범은 비추임............ 너무오래걸려한석원샘이나 남휘종샘추천 ,2011.01.03. 00:20,7191734,베이스
 이미1등급이아니구요ㅠㅠ3등급까지떨어졌던거보면뽀록떳엇던거같은데요ㅠ^ㅠ그래두한석원쌤추천이세요?ㅠㅠ ,2011.01.03. 00:31,7191734,J EA
 응ㅋㅋ그러면 남휘종은 제외하고 한석원추천임 ,2011.01.03. 01:12,7191734,베이스
 감!ㅅㅏ! ,2011.01.03. 21:14,7191734,J EA
 한석원 쌤이 쌈박하고 좋지~!!!알텍 진짜 지존임~ ,2011.01.03. 01:12,7191734,빰빠라바바밤
 어떤면에서요?_? ,2011.01.03. 21:14,7191734,J EA
 한석원쌤 알텍 고고! ㅋㅋㅋ ,2011.01.03. 06:33,7191734,굴셈
 고고! ,2011.01.03. 21:15,7191734,J EA
 삭제된 댓글입니다. ,,7191734,
 음..한석원꺼복습하기에두빠듯할거같은데용ㅠ^ㅠ ,2011.01.03. 21:15,7191734,J EA
 rhakqtmqslekddhogksrmfdldkscuwlwldy?bb ,2011.01.03. 21:51,7191734,J EA
 둘다 솔직히 유명해서-_- 근데 1등급인데 애써 강의 들으면서 할 필요 있을까?혼자 공부하면서 정리하는게 낫지 않나 싶은데-_-; 수리는 혼자 문제 많이 푸는게 장땡인거 같은데;; 개인적으로 예전에 한석원쌤도 들어봤고 신승범쌤도 들어봐서-_-; 난 솔직히 둘다 잘가르치는거 같음 글고 정치랑 법사 겹쳐서 같이 하면 좋음. 딱히 선호하는 선생 없으면 그냥 제일 많이 듣는 전재홍쌤 ㅋ ,2011.01.03. 18:24,7191734,187aa
 전재홍!!듣기루햇사요ㅎ_ㅎ수리어떡하지어떡하지어!떡!!하!!!지!!!!!!!!!!!!!!!!! ,2011.01.03. 21:15,7191734,J EA
 한석원이 좋음~~!! 진짜 좋아 ㅋㅋㅋ ,2011.01.03. 20:34,7191734,개렉숑
 뭐가진짜좋아요ㅠ^ㅠ? ,2011.01.03. 21:15,7191734,J EA
" 수접도 들어 봤는데~많이 쉽게 풀어서 설명해 주셔서 길어지고, 좀 지루 할 수 있는데, 알텍은 요점적으로 딱딱 설명해주니까 이해도 빠르게 되더라구 ㅋㅋㅋ 군더더기 없는 강의임~ ",2011.01.05. 22:03,7191734,개렉숑
 삭제된 댓글입니다. ,,7189113,
 좀더 어려운 문제가 더 실린거겠지.ㅋㅋㅋ ,2011.01.02. 17:59,7189113,여웅
 한석원 알텍을 쭉 한번 돌리는것도 괜찮지~알텍으로 개념 잡으면 정말 좋음!! 1-2등급이면 그리 어렵지도 않겠네요! ^^ ,2011.01.03. 00:15,7189113,브라시카
 파이널만 수강햇엇는데 괜찮앗엇음 특히 그민머리가참맘에들더라고ㅎ ,2011.01.01. 04:07,7181853,jimro717
 홈피 가보니깐 한석만이라는 선생님도 있던데... 동생이더라구요??둘다 민머리ㅋㅋㅋㅋ ,2011.01.01. 13:35,7181853,사생결단
 삭제된 댓글입니다. ,,7181853,
 이과는 짱인가요? ,2011.01.01. 13:35,7181853,사생결단
 96~98%가 뭣하러 인강을들어 딴과목해 합답형은 삽자루가 따로 무료로 강의풀었으니까 정 불안하면 그거보던가.. ,2011.01.01. 21:39,7181853,9632147
 감사합니다~ ,2011.01.02. 01:04,7181853,사생결단
 한석원 쩔지 뭐....개념 들으면 진짜... 그저 신세계란 말밖엔;;; ,2011.01.03. 00:27,7181853,브라시카
 삭제된 댓글입니다. ,,7179624,
" 고2 때 수리나형 모두 1등급 나왔는데, 제가 개념이 완벽하게 박혀있다고 생각하진 않거든요.이번에 수학 들으면 개념 2번째 듣는건데 겨울방학때 한석원샘 인강 들어도 괜찮나요?? ",2011.01.01. 03:57,7179624,사생결단
" 그럼 방학때 수1,수2 둘다들을까요? ",2010.12.31. 23:13,7179624,brm0102
 감사합니다ㅋ일단수2부터 들어야겠네요ㅋ ,2010.12.31. 23:31,7179624,brm0102
 개념이 강하게 들어오는게 느껴지는 강의 ㅋㅋ 굳임 ,2010.12.31. 23:45,7179624,조태
 진짜 여러번 돌리시면 수리는 1등급 찍음-ㅋㅋㅋㅋ ,2011.01.03. 00:32,7179624,브라시카
 어허허 저 요번 수리 59점나온 예비고3인데 한석원T 아 난이도때문에 고민중이어서이런질문 올리려구했는데 고맙게됬습니다~ 같이 가형 2등급 갑시다 ,2011.01.03. 20:40,7179624,tyjjgod7
 네ㅋㅋㅋ ,2011.01.04. 17:24,7179624,brm0102
 교과서는문제보단개념을보라는거야교과서에있는기본개념으로도개념을다질수있거든기출은교과서에서다진개념들을가지고적용시켜보는거지처음에는어렵겠지만쉬운문제부터하나하나연습해보면수능정벅ㅋ ,2010.12.29. 22:08,7163344,mmdi33
 아아아 그 개념을 문제에 적용해서 풀어보라구?? ,2010.12.30. 17:12,7163344,패럴스피릿
 그정도 실력이 된다면... ,2010.12.29. 11:40,7159434,ty9081
 삭제된 댓글입니다. ,,7159434,
 문제풀이 완전 쩔던데 개념이랑 알파테크닉 ㅋ ,2010.12.29. 11:42,7159434,스타일
 삭제된 댓글입니다. ,,7149024,
 진짜비싸ㅠㅠ 그래도 좋긴한것같아서 고민많이됨 ㅠㅠ ,2010.12.27. 23:02,7149024,사회지도층
 저랑 비슷한 생각인데 쪽지 확인 ,2011.01.03. 18:30,7149024,동동장학생
" 작년에 저도 저가격에 샀었는데,1년 수리공부 이걸로 끝낸다 생각하고 샀었네요! ^^ ",2010.12.28. 22:39,7149024,브라시카
 그렇군요 ㅎㅎ도움많이 됐었죠 ?  ,2010.12.29. 01:58,7149024,사회지도층
 pmp패키지로 사서 그거 되팔아서 10마넌 정도 챙기는 사람들 많던데 ㅋㅋㅋ너도 함 해봐 ,2010.12.29. 00:05,7149024,개렉숑
 아 ㅋㅋ 그런것도있었넹 ,2010.12.29. 01:59,7149024,사회지도층
 아닐껄 기본강의는 하나 더 있는 걸로 아는데 알파테크닉은 개념 문제 5:5 ~ 4 : 6 정도?  ,2010.12.27. 17:58,7146209,백번
 한석원쌤 강의 이해 안되면개념서 하나랑 같이보면 그냥 신세곈데...기념강의 정말쩌는듯;;;ㅋ ,2010.12.27. 00:11,7139458,브라시카
 그렇구나.... 들어야겠네 ㅋㅋ 고맙슴 ,2010.12.27. 00:29,7139458,사회지도층
" 개념 돌리고 알텍들으면, 좋죠~~저는 쌩으로(?) 알텍 돌렸는데도 좋았어요; ",2010.12.27. 00:17,7138698,브라시카
 진심 최고였음...ㅠ_ㅠ개념강의의 신세계임.... ,2010.12.27. 00:26,7137023,브라시카
 ㅋㅋㅋㅋㅋㅋㅋ아 이거 완전 공감임.....추천 꾸욱 ,2010.12.29. 00:08,7137023,개렉숑
" 추천 누를수 밖에 없는, 우린 한석원쌤 수혜자들;;; ㄷㄷㄷ ",2010.12.30. 01:37,7137023,굴셈
 난 너무 어렵던데;; 어찌 좋다고 하는거임!.. 개념정리 하나도 안된상태에서 듣다가 시험 좆됨 ,2010.12.30. 10:16,7137023,hyng8989
" 님들근데 밑에보니까요예를들어 알파테크닉수2를 라고하면요그 밑에보면 수2를 처음듣는학생, 수2를 예습하려는 학생이렇게되있떤데 고3이들어도되나요 ??;; 3등급정도인데수1들으니까 난이도 그럭저럭이더라구요;;  ",2011.01.25. 01:48,7137023,공부벌레멋정준
 난 지금 신승범이랑 한석원 둘 중 고민중인데 ㅋㅋ 박승동쌤은 어떤스탈? ,2010.12.25. 14:51,7130133,uk665
 알텍 좋죠~~~ ㅋㅋㅋ ,2010.12.27. 00:41,7130133,브라시카
 ㅋㅋㅋㅋ 아 뭐야 ㅋㅋㅋ 석원쌤 괜찮은데 ㅋㅋㅋ 말하는거 너무 웃겨 ㅋㅋㅋㅋ ,2010.12.25. 01:58,7127239,dhkdhkdhk12
 응응 ㅋㅋ나름재미잇으시닼ㅋㅋ크리링같으셬ㅋㅋ ,2010.12.29. 20:29,7127239,LifeisGone
 특이한 접근방법이 의외로 이해하기 쉬움 ㅋㅋ ,2010.12.24. 23:03,7125774,dhkdhkdhk12
 개념 들어보면ㅇ ㅏ~~~ 하게 되어 있츰;ㅋㅋㅋ ,2010.12.25. 03:06,7125774,댄시
 고득점자들이 많이 수강한다고 알고 있어요 ㅋㅋ ,2010.12.25. 15:11,7125774,파란마우스
 삭제된 댓글입니다. ,,7124714,
 난 지금 바이블 -> 강좌 -> 정석 실력으로 갈려는데..그면 바이블로 한번하고 강의하면 갠찬다는거야?? ,2010.12.24. 21:28,7124714,꿈
 너는 지금 어떤식으로 듣고있어??개념서 보는거 말고 따로 수업받은거 있어???고1 모의고사 등급은 어느정도..? ,2010.12.25. 01:16,7124714,꿈
 난 수1 학원에서 두번 듣고 한석원선생님꺼 듣는데 나름대로 잘 이해되던데; 개념부분은 정석으로 보충하는게 좋다고 들었어 ,2010.12.24. 21:05,7124714,광주문과
 이런걸 물어봐도 될런지..모의 얼마정도씩 나와??얼마나 되야 이해잘되는지 알아보려고.. ,2010.12.24. 21:29,7124714,꿈
 삭제된 댓글입니다. ,,7124714,
 다른분은 어떤분을 추천하시는지..그리고 그렇게되면 한석원T는 언제 듣는거죠?? ,2010.12.25. 01:15,7124714,꿈
 방금 메가스터디 들어갔다왔는데.. 신승범T가 다시 끌리기도 하네요..ㅎ박승동T랑 신승범T랑 또 고민이네요...두분의 장단점을 알려주실수 있으세요??저 그리고 쪽지로 폰번보냈으니 연락좀주세요..ㅎ질문은 많은데 컴 할시간이 별로 없어서요..ㅎ ,2010.12.25. 02:01,7124714,꿈
 삭제된 댓글입니다. ,,7124714,
 정승제t 수1 강의 벌써나왓나요? ,2010.12.24. 23:32,7124714,유기
" 미안한데,, 정승제T는 갠적으로..미아뉴 ",2010.12.25. 01:15,7124714,꿈
 그냥 여러번 반복해서 듣다보니 이해되던데;; 기본서안봐도됨 ,2010.12.27. 22:09,7124714,기린
 사람마다 다른거니까 ~ 다른 인강에 비해 난이도가 좀 높게 상위권을 위한 강의라 그런걸거야~ 니가 이해 잘되면 그것만 들음대 ㅋㅋㅋ ,2010.12.23. 00:54,7103948,개렉숑
 내가 수리 7등급정도 뜨거든 ㅜㅜ 그래서 땡큐 ,2010.12.23. 00:56,7103948,85956465
 그래도 결국 자기가 얼마만큼 하느냐에서 이해도도 달라진다고 생각하는데 ㅎㅎ 아예 석원쌤이 개념을 안가르쳐주는게 아니니까 결국 자기가 공부하는거! 라고 생각해잉 ㅎㅎ  ,2010.12.23. 01:22,7103948,파란마우스
 삭제된 댓글입니다. ,,7103948,
 프리패스가 50만원?? 정도 햇음 ,2010.12.28. 21:28,7103948,85956465
 개념 안들어도 3등급 정도면 별 무리 없는듯;;;이해하기 나름이니까 무리 없으면 굳이 개념서 또 다시 들을 필요는 없지 않을까? ,2010.12.23. 15:43,7103948,도지뇽
" 그럼 자기한테 맞는다는 말 아닌가?ㅋㅋㅋ 나는 수포자 였는데 무리해서 따라갈꺼라고 했지만, 의외로 공부되고 더 좋았던거 같다.. 상향평준화 느낌? 느낌일 뿐이지만 ㅋㅋㅋㅋ ",2010.12.24. 18:16,7103948,sksmsandjt
 괜찮았음 그냥 알텍 들으면 될것같은데 ㅋㅋ 홧팅 ,2010.12.25. 02:11,7103948,dhkdhkdhk12
 삭제된 댓글입니다. ,,7103948,
 아  감사합니다ㅎㅎ ,2011.01.07. 21:01,7103948,85956465
" 한석원쌤이요!ㅋ전 한석원쌤만 들어서 비교는 못해 드리지만, 정말 강의 좋아요~ ",2010.12.23. 00:05,7101647,제발만점
 한석원짱임. ,2010.12.23. 15:53,7101647,도지뇽
 삭제된 댓글입니다. ,,7046571,
 고마워!! ,2010.12.23. 23:11,7046571,예박누님
 어렵다긴보다는 다른 방식의 접근방식이 많은듯?! 괜춘함 ! ,2010.12.24. 20:02,7046571,파란마우스
 오 그래?  솔깃한데 ㅋ ,2010.12.26. 01:25,7046571,예박누님
 신승범=신 ,2010.12.18. 23:52,7040927,위기에서기회로
 한석원이지~~~ ,2010.12.20. 03:09,7040927,브라시카
 한석원꺼는 머리좀 되는사람이 들어야되던데 ,2010.12.17. 16:37,7023978,힐링포션
 그냥 수해가는게 낫지않을까요? 수접들으셧으니 내용도 이어저서 좋을것같은데요.. 개인적인 의견입니다~ ,2010.12.17. 13:38,7021702,강한별
 티치미강남은 한강인가 두강밖에 없어 그것도 오래된거 ,2010.12.16. 21:27,7014295,수능은 만점이다
 티치미 ㅋㅋ ,2010.12.16. 23:03,7014295,맛둥
 티치미로 고고씽~~ㅋㅋㅋㅋ ,2010.12.17. 13:49,7014295,댄시
 한석원 선생님 강남구청 인강은 벌써 내려갔다고 들었습니다. ,2010.12.17. 22:19,7014295,티치미티맨
" 개인적으로 독재는 진짜, 진심으로 비추천.... 진짜........................나 마음먹고 2주만에 힘들어서 무너지는 친구도 봤어.. 걔가 의지가 약한 거일 수도 있는데, 사실 대부분이 그래.. 독재하다가 중간에 다시 학원 가기로 결정할 수도 있거든?! 그러면 목동 종로학원 한 번 가봐. 거기는 나태해지고, 힘들어해도 전혀 봐주지 않아 ㅋㅋㅋㅋ 독하게 몰아치지.. 그리구 그게 재수할 때 제일 필요한 거구..... 결국은 네 선택이지만.. 진짜 걱정되서.. 화이팅!!나는 위에 두분은 잘 모르겠구, 신승범 추천할게 ㅋㅋ 나도 재수하면서 삼수생 언니들(서울대 지원 안정권)이 추천해준건데, 괜춘하드라구!!!!!  ",2010.12.15. 23:35,7001457,호박벌소녀
" 고마어 신승범 샘은 비용이 ㅠㅠ ㄷㄷ내돈으로 재수할려고하거든,,, ",2010.12.15. 23:45,7001457,마카스티
 개인적으로 가형비추나형보세요차원이틀림재수하면서 가형으로돌린애들 잘본얘들거의없음참고하세요정말이에요 ,2010.12.16. 00:50,7001457,몽키12344
" 한석원쌤 개념 정말 잘 가르켜주시는데,수학적 접근법? 그 원리를 이용한 설명이라전 오히려 개념이 잘 잡혔구요,문풀강의로 넘어가면 출제자가 이걸 요구하는거다~ 라는 출제자 의도까지 설명해주죠.저같은 경우 개념강의는 다 알겠다 싶어도 막상 모의치면 (쉽게 말해) 공식 대입을잘 못하는 전형적인 문제분석 안되는 스타일이였는데도움 많이 받았어요!ㅋ ",2010.12.16. 11:16,7001457,고양이와바둑이
" 석원t 수업방식 특이함 개념을 막 설명을 하는 타입은 아닌데 의외성있게 수업진행하고, 그게 또 시험치다보면 그렇게 했던게 생각나서 풀리고 그런  ㅋㅋㅋ ",2010.12.24. 20:27,7001457,weisummer
 우어 석원쌤 프리패스! 탐나지만 ㅋㅋ 난 이번에 윈터가는거에서 더이상 뭐 없이 그냥 조용히 있는게 나을것 같애서 ㅠ ,2010.12.15. 00:38,6990384,sksmsandjt
 한석원쌤 강의라면53만원도 안아깝죠;; (성적 오른거 생각하면) ,2010.12.15. 01:39,6990384,도지뇽
 난 똑같은 pmp 인강사이트에서 이벤트하는거 알아보지도 않고ㅡㅡ그냥 질러서 최저 13만원 최고25만원 손해봤다 ,2010.12.16. 22:26,6990384,재수실패하면뭐하냐
 근데 이거 프리페스 그 피엠피 패키지로 사서 되파는 사람들 많던데~ㅋㅋㅋ ,2010.12.17. 22:32,6990384,뿌잉밍밍
" 나도 신청했는데,ㅋㅋㅋ 우리 열심히 하자ㅠㅠ 53이 안 아깝게 ! ",2010.12.18. 00:00,6990384,개렉숑
 으 고민중인데 신ㅊ청할까 ㅠㅠㅠㅠㅠ 새강의 어때 ? ,2010.12.23. 14:22,6990384,보노
 ㅇㅋ ,2011.02.11. 23:02,6990384,lju3534
 신승범이요 ,2010.12.14. 23:12,6989256,Shine
 한석원이 정석이죠 ,2010.12.14. 23:31,6989256,9래요
 삽자루는 너무 문과위주에 자기광고가 심한것같아스리(갠적인생각) ,2010.12.14. 23:32,6989256,9래요
 신승범입니다. ,2010.12.15. 00:26,6989256,훗섿
 전 폴(이기홍)샘이요 비타에듀에이써용 삽자루는 안들어봤고 저 5 ->3으로 만들어주신 ㅠ.ㅠ다 조금씩보시고 결정하세요 전 신승범샘은 너무 어렵더라고요 폴샘은 쉽고 재밋음 ..뭐..다 자기한테맞아야 점수오름 ㅎ 한석원도 좋긴조아요 ! ,2010.12.15. 00:55,6989256,wlgus9975
 신승범입니다. ,2010.12.15. 13:38,6989256,sorktjqhdk
 한석원 ㅋㅋ ,2010.12.15. 22:50,6989256,파란마우스
 신승범입니다. ,2010.12.15. 23:10,6989256,godhkekf24
 전 한석원 ㅋ 번뜩하는게 있음 ㅋ ,2010.12.15. 23:34,6989256,weisummer
 이과는 한석원쌤이 진리져!ㅋ ,2010.12.16. 10:23,6989256,브라시카
 한석원 샘이요 ㅋㅋㅋㅋㅋ 제가 푸는 방법이랑 굉장히 비슷하게 푸셔서 좋아함 ,2010.12.16. 19:05,6989256,jeneteen
 난 김승진 ,2010.12.16. 22:43,6989256,이과수포ㅠㅠ
 현재위치에따라 다를듯한데 ㅎㅎ ,2010.12.17. 12:50,6989256,멍래
